Timestamp,Request,Result,StatusCode,IsSuccess,Duration
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/109,Executed,200,true,142
2020-08-06 23:04:36.06,GET http://127.0.0.1:8080/apps/117,Executed,200,true,115
2020-08-06 23:04:36.085,GET http://127.0.0.1:8080/apps/111,Executed,200,true,64
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/104,Executed,200,true,143
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/115,Executed,200,true,118
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/103,Executed,200,true,139
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/114,Executed,200,true,121
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/118,Executed,200,true,147
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/103,Executed,200,true,148
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/120,Executed,200,true,148
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/110,Executed,200,true,147
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/112,Executed,200,true,110
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/107,Executed,200,true,150
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/118,Executed,200,true,151
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/113,Executed,200,true,151
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/106,Executed,200,true,153
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/103,Executed,200,true,154
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/108,Executed,200,true,156
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/114,Executed,200,true,157
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/110,Executed,200,true,153
2020-08-06 23:04:36.095,GET http://127.0.0.1:8080/apps/115,Executed,200,true,94
2020-08-06 23:04:36.112,GET http://127.0.0.1:8080/apps/119,Executed,200,true,81
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/116,Executed,200,true,160
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/115,Executed,200,true,159
2020-08-06 23:04:36.107,GET http://127.0.0.1:8080/apps/118,Executed,200,true,86
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/112,Executed,200,true,164
2020-08-06 23:04:36.092,GET http://127.0.0.1:8080/apps/114,Executed,200,true,105
2020-08-06 23:04:36.126,GET http://127.0.0.1:8080/apps/104,Executed,200,true,73
2020-08-06 23:04:36.085,GET http://127.0.0.1:8080/apps/110,Executed,200,true,116
2020-08-06 23:04:36.078,GET http://127.0.0.1:8080/apps/105,Executed,200,true,122
2020-08-06 23:04:36.092,GET http://127.0.0.1:8080/apps/113,Executed,200,true,108
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/114,Executed,200,true,168
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/103,Executed,200,true,170
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/105,Executed,200,true,172
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/105,Executed,200,true,173
2020-08-06 23:04:36.154,GET http://127.0.0.1:8080/apps/105,Executed,200,true,56
2020-08-06 23:04:36.06,GET http://127.0.0.1:8080/apps/117,Executed,200,true,150
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/103,Executed,200,true,178
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/112,Executed,200,true,179
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/118,Executed,200,true,178
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/101,Executed,200,true,176
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/109,Executed,200,true,169
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/112,Executed,200,true,176
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/109,Executed,200,true,180
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/115,Executed,200,true,173
2020-08-06 23:04:36.13,GET http://127.0.0.1:8080/apps/120,Executed,200,true,83
2020-08-06 23:04:36.12,GET http://127.0.0.1:8080/apps/102,Executed,200,true,96
2020-08-06 23:04:36.12,GET http://127.0.0.1:8080/apps/101,Executed,200,true,97
2020-08-06 23:04:36.129,GET http://127.0.0.1:8080/apps/101,Executed,200,true,90
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/109,Executed,200,true,187
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/108,Executed,200,true,175
2020-08-06 23:04:36.136,GET http://127.0.0.1:8080/apps/101,Executed,200,true,84
2020-08-06 23:04:36.13,GET http://127.0.0.1:8080/apps/120,Executed,200,true,92
2020-08-06 23:04:36.159,GET http://127.0.0.1:8080/apps/105,Executed,200,true,59
2020-08-06 23:04:36.116,GET http://127.0.0.1:8080/apps/120,Executed,200,true,105
2020-08-06 23:04:36.128,GET http://127.0.0.1:8080/apps/119,Executed,200,true,82
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/101,Executed,200,true,194
2020-08-06 23:04:36.124,GET http://127.0.0.1:8080/apps/103,Executed,200,true,103
2020-08-06 23:04:36.098,GET http://127.0.0.1:8080/apps/116,Executed,200,true,126
2020-08-06 23:04:36.127,GET http://127.0.0.1:8080/apps/118,Executed,200,true,101
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/102,Executed,200,true,198
2020-08-06 23:04:36.155,GET http://127.0.0.1:8080/apps/101,Executed,200,true,69
2020-08-06 23:04:36.182,GET http://127.0.0.1:8080/apps/107,Executed,200,true,52
2020-08-06 23:04:36.145,GET http://127.0.0.1:8080/apps/110,Executed,200,true,90
2020-08-06 23:04:36.085,GET http://127.0.0.1:8080/apps/112,Executed,200,true,151
2020-08-06 23:04:36.166,GET http://127.0.0.1:8080/apps/101,Executed,200,true,72
2020-08-06 23:04:36.132,GET http://127.0.0.1:8080/apps/117,Executed,200,true,103
2020-08-06 23:04:36.152,GET http://127.0.0.1:8080/apps/120,Executed,200,true,87
2020-08-06 23:04:36.134,GET http://127.0.0.1:8080/apps/101,Executed,200,true,103
2020-08-06 23:04:36.16,GET http://127.0.0.1:8080/apps/106,Executed,200,true,81
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/111,Executed,200,true,208
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/107,Executed,200,true,210
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/114,Executed,200,true,211
2020-08-06 23:04:36.178,GET http://127.0.0.1:8080/apps/114,Executed,200,true,67
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/119,Executed,200,true,212
2020-08-06 23:04:36.141,GET http://127.0.0.1:8080/apps/102,Executed,200,true,107
2020-08-06 23:04:36.181,GET http://127.0.0.1:8080/apps/116,Executed,200,true,67
2020-08-06 23:04:36.175,GET http://127.0.0.1:8080/apps/111,Executed,200,true,71
2020-08-06 23:04:36.191,GET http://127.0.0.1:8080/apps/101,Executed,200,true,59
2020-08-06 23:04:36.14,GET http://127.0.0.1:8080/apps/103,Executed,200,true,111
2020-08-06 23:04:36.167,GET http://127.0.0.1:8080/apps/106,Executed,200,true,84
2020-08-06 23:04:36.176,GET http://127.0.0.1:8080/apps/111,Executed,200,true,76
2020-08-06 23:04:36.032,GET http://127.0.0.1:8080/apps/118,Executed,200,true,199
2020-08-06 23:04:36.155,GET http://127.0.0.1:8080/apps/103,Executed,200,true,100
2020-08-06 23:04:36.17,GET http://127.0.0.1:8080/apps/107,Executed,200,true,85
2020-08-06 23:04:36.171,GET http://127.0.0.1:8080/apps/109,Executed,200,true,84
2020-08-06 23:04:36.161,GET http://127.0.0.1:8080/apps/106,Executed,200,true,87
2020-08-06 23:04:36.167,GET http://127.0.0.1:8080/apps/107,Executed,200,true,90
2020-08-06 23:04:36.141,GET http://127.0.0.1:8080/apps/102,Executed,200,true,117
2020-08-06 23:04:36.184,GET http://127.0.0.1:8080/apps/109,Executed,200,true,66
2020-08-06 23:04:36.133,GET http://127.0.0.1:8080/apps/102,Executed,200,true,118
2020-08-06 23:04:36.182,GET http://127.0.0.1:8080/apps/118,Executed,200,true,63
2020-08-06 23:04:36.202,GET http://127.0.0.1:8080/apps/116,Executed,200,true,51
2020-08-06 23:04:36.213,GET http://127.0.0.1:8080/apps/105,Executed,200,true,49
2020-08-06 23:04:36.206,GET http://127.0.0.1:8080/apps/120,Executed,200,true,57
2020-08-06 23:04:36.145,GET http://127.0.0.1:8080/apps/119,Executed,200,true,120
2020-08-06 23:04:36.136,GET http://127.0.0.1:8080/apps/118,Executed,200,true,129
2020-08-06 23:04:36.158,GET http://127.0.0.1:8080/apps/104,Executed,200,true,108
2020-08-06 23:04:36.154,GET http://127.0.0.1:8080/apps/104,Executed,200,true,114
2020-08-06 23:04:36.163,GET http://127.0.0.1:8080/apps/120,Executed,200,true,101
2020-08-06 23:04:36.168,GET http://127.0.0.1:8080/apps/108,Executed,200,true,98
2020-08-06 23:04:36.173,GET http://127.0.0.1:8080/apps/110,Executed,200,true,97
2020-08-06 23:04:36.199,GET http://127.0.0.1:8080/apps/118,Executed,200,true,71
2020-08-06 23:04:36.197,GET http://127.0.0.1:8080/apps/117,Executed,200,true,66
2020-08-06 23:04:36.182,GET http://127.0.0.1:8080/apps/117,Executed,200,true,90
2020-08-06 23:04:36.176,GET http://127.0.0.1:8080/apps/112,Executed,200,true,98
2020-08-06 23:04:36.212,GET http://127.0.0.1:8080/apps/104,Executed,200,true,60
2020-08-06 23:04:36.17,GET http://127.0.0.1:8080/apps/109,Executed,200,true,106
2020-08-06 23:04:36.203,GET http://127.0.0.1:8080/apps/117,Executed,200,true,73
2020-08-06 23:04:36.223,GET http://127.0.0.1:8080/apps/110,Executed,200,true,50
2020-08-06 23:04:36.188,GET http://127.0.0.1:8080/apps/112,Executed,200,true,89
2020-08-06 23:04:36.206,GET http://127.0.0.1:8080/apps/119,Executed,200,true,74
2020-08-06 23:04:36.18,GET http://127.0.0.1:8080/apps/115,Executed,200,true,100
2020-08-06 23:04:36.171,GET http://127.0.0.1:8080/apps/108,Executed,200,true,109
2020-08-06 23:04:36.184,GET http://127.0.0.1:8080/apps/110,Executed,200,true,99
2020-08-06 23:04:36.176,GET http://127.0.0.1:8080/apps/110,Executed,200,true,106
2020-08-06 23:04:36.211,GET http://127.0.0.1:8080/apps/108,Executed,200,true,71
2020-08-06 23:04:36.211,GET http://127.0.0.1:8080/apps/109,Executed,200,true,76
2020-08-06 23:04:36.216,GET http://127.0.0.1:8080/apps/101,Executed,200,true,70
2020-08-06 23:04:36.23,GET http://127.0.0.1:8080/apps/117,Executed,200,true,58
2020-08-06 23:04:36.194,GET http://127.0.0.1:8080/apps/114,Executed,200,true,71
2020-08-06 23:04:36.161,GET http://127.0.0.1:8080/apps/119,Executed,200,true,122
2020-08-06 23:04:36.185,GET http://127.0.0.1:8080/apps/111,Executed,200,true,99
2020-08-06 23:04:36.211,GET http://127.0.0.1:8080/apps/110,Executed,200,true,76
2020-08-06 23:04:36.2,GET http://127.0.0.1:8080/apps/119,Executed,200,true,78
2020-08-06 23:04:36.216,GET http://127.0.0.1:8080/apps/102,Executed,200,true,75
2020-08-06 23:04:36.215,GET http://127.0.0.1:8080/apps/106,Executed,200,true,77
2020-08-06 23:04:36.229,GET http://127.0.0.1:8080/apps/116,Executed,200,true,65
2020-08-06 23:04:36.218,GET http://127.0.0.1:8080/apps/105,Executed,200,true,78
2020-08-06 23:04:36.22,GET http://127.0.0.1:8080/apps/106,Executed,200,true,79
2020-08-06 23:04:36.146,GET http://127.0.0.1:8080/apps/104,Executed,200,true,153
2020-08-06 23:04:36.194,GET http://127.0.0.1:8080/apps/102,Executed,200,true,104
2020-08-06 23:04:36.148,GET http://127.0.0.1:8080/apps/103,Executed,200,true,153
2020-08-06 23:04:36.188,GET http://127.0.0.1:8080/apps/120,Executed,200,true,105
2020-08-06 23:04:36.224,GET http://127.0.0.1:8080/apps/111,Executed,200,true,80
2020-08-06 23:04:36.256,GET http://127.0.0.1:8080/apps/101,Executed,200,true,49
2020-08-06 23:04:36.202,GET http://127.0.0.1:8080/apps/115,Executed,200,true,105
2020-08-06 23:04:36.177,GET http://127.0.0.1:8080/apps/113,Executed,200,true,131
2020-08-06 23:04:36.218,GET http://127.0.0.1:8080/apps/104,Executed,200,true,83
2020-08-06 23:04:36.24,GET http://127.0.0.1:8080/apps/105,Executed,200,true,67
2020-08-06 23:04:36.177,GET http://127.0.0.1:8080/apps/112,Executed,200,true,133
2020-08-06 23:04:36.194,GET http://127.0.0.1:8080/apps/115,Executed,200,true,109
2020-08-06 23:04:36.215,GET http://127.0.0.1:8080/apps/107,Executed,200,true,95
2020-08-06 23:04:36.179,GET http://127.0.0.1:8080/apps/113,Executed,200,true,128
2020-08-06 23:04:36.247,GET http://127.0.0.1:8080/apps/111,Executed,200,true,68
2020-08-06 23:04:36.209,GET http://127.0.0.1:8080/apps/103,Executed,200,true,105
2020-08-06 23:04:36.186,GET http://127.0.0.1:8080/apps/105,Executed,200,true,128
2020-08-06 23:04:36.249,GET http://127.0.0.1:8080/apps/113,Executed,200,true,68
2020-08-06 23:04:36.207,GET http://127.0.0.1:8080/apps/118,Executed,200,true,92
2020-08-06 23:04:36.218,GET http://127.0.0.1:8080/apps/103,Executed,200,true,101
2020-08-06 23:04:36.256,GET http://127.0.0.1:8080/apps/102,Executed,200,true,62
2020-08-06 23:04:36.191,GET http://127.0.0.1:8080/apps/113,Executed,200,true,130
2020-08-06 23:04:36.196,GET http://127.0.0.1:8080/apps/116,Executed,200,true,103
2020-08-06 23:04:36.257,GET http://127.0.0.1:8080/apps/103,Executed,200,true,48
2020-08-06 23:04:36.234,GET http://127.0.0.1:8080/apps/119,Executed,200,true,94
2020-08-06 23:04:36.253,GET http://127.0.0.1:8080/apps/118,Executed,200,true,78
2020-08-06 23:04:36.243,GET http://127.0.0.1:8080/apps/107,Executed,200,true,89
2020-08-06 23:04:36.239,GET http://127.0.0.1:8080/apps/103,Executed,200,true,92
2020-08-06 23:04:36.243,GET http://127.0.0.1:8080/apps/108,Executed,200,true,92
2020-08-06 23:04:36.237,GET http://127.0.0.1:8080/apps/101,Executed,200,true,99
2020-08-06 23:04:36.277,GET http://127.0.0.1:8080/apps/104,Executed,200,true,61
2020-08-06 23:04:36.226,GET http://127.0.0.1:8080/apps/113,Executed,200,true,113
2020-08-06 23:04:36.243,GET http://127.0.0.1:8080/apps/109,Executed,200,true,88
2020-08-06 23:04:36.244,GET http://127.0.0.1:8080/apps/110,Executed,200,true,95
2020-08-06 23:04:36.252,GET http://127.0.0.1:8080/apps/117,Executed,200,true,89
2020-08-06 23:04:36.255,GET http://127.0.0.1:8080/apps/120,Executed,200,true,85
2020-08-06 23:04:36.274,GET http://127.0.0.1:8080/apps/102,Executed,200,true,70
2020-08-06 23:04:36.249,GET http://127.0.0.1:8080/apps/114,Executed,200,true,97
2020-08-06 23:04:36.278,GET http://127.0.0.1:8080/apps/106,Executed,200,true,70
2020-08-06 23:04:36.239,GET http://127.0.0.1:8080/apps/104,Executed,200,true,111
2020-08-06 23:04:36.275,GET http://127.0.0.1:8080/apps/103,Executed,200,true,76
2020-08-06 23:04:36.235,GET http://127.0.0.1:8080/apps/120,Executed,200,true,117
2020-08-06 23:04:36.033,GET http://127.0.0.1:8080/apps/107,Executed,200,true,316
2020-08-06 23:04:36.227,GET http://127.0.0.1:8080/apps/114,Executed,200,true,127
2020-08-06 23:04:36.258,GET http://127.0.0.1:8080/apps/104,Executed,200,true,96
2020-08-06 23:04:36.212,GET http://127.0.0.1:8080/apps/111,Executed,200,true,142
2020-08-06 23:04:36.259,GET http://127.0.0.1:8080/apps/106,Executed,200,true,87
2020-08-06 23:04:36.262,GET http://127.0.0.1:8080/apps/110,Executed,200,true,93
2020-08-06 23:04:36.225,GET http://127.0.0.1:8080/apps/112,Executed,200,true,131
2020-08-06 23:04:36.232,GET http://127.0.0.1:8080/apps/118,Executed,200,true,128
2020-08-06 23:04:36.254,GET http://127.0.0.1:8080/apps/119,Executed,200,true,95
2020-08-06 23:04:36.182,GET http://127.0.0.1:8080/apps/108,Executed,200,true,179
2020-08-06 23:04:36.297,GET http://127.0.0.1:8080/apps/105,Executed,200,true,68
2020-08-06 23:04:36.289,GET http://127.0.0.1:8080/apps/117,Executed,200,true,75
2020-08-06 23:04:36.285,GET http://127.0.0.1:8080/apps/112,Executed,200,true,80
2020-08-06 23:04:36.261,GET http://127.0.0.1:8080/apps/109,Executed,200,true,93
2020-08-06 23:04:36.249,GET http://127.0.0.1:8080/apps/115,Executed,200,true,118
2020-08-06 23:04:36.291,GET http://127.0.0.1:8080/apps/119,Executed,200,true,78
2020-08-06 23:04:36.192,GET http://127.0.0.1:8080/apps/114,Executed,200,true,172
2020-08-06 23:04:36.221,GET http://127.0.0.1:8080/apps/107,Executed,200,true,151
2020-08-06 23:04:36.263,GET http://127.0.0.1:8080/apps/111,Executed,200,true,108
2020-08-06 23:04:36.286,GET http://127.0.0.1:8080/apps/113,Executed,200,true,88
2020-08-06 23:04:36.26,GET http://127.0.0.1:8080/apps/107,Executed,200,true,116
2020-08-06 23:04:36.242,GET http://127.0.0.1:8080/apps/106,Executed,200,true,134
2020-08-06 23:04:36.264,GET http://127.0.0.1:8080/apps/112,Executed,200,true,114
2020-08-06 23:04:36.271,GET http://127.0.0.1:8080/apps/118,Executed,200,true,104
2020-08-06 23:04:36.277,GET http://127.0.0.1:8080/apps/105,Executed,200,true,76
2020-08-06 23:04:36.27,GET http://127.0.0.1:8080/apps/117,Executed,200,true,107
2020-08-06 23:04:36.268,GET http://127.0.0.1:8080/apps/115,Executed,200,true,105
2020-08-06 23:04:36.26,GET http://127.0.0.1:8080/apps/108,Executed,200,true,122
2020-08-06 23:04:36.238,GET http://127.0.0.1:8080/apps/102,Executed,200,true,144
2020-08-06 23:04:36.272,GET http://127.0.0.1:8080/apps/120,Executed,200,true,111
2020-08-06 23:04:36.281,GET http://127.0.0.1:8080/apps/107,Executed,200,true,104
2020-08-06 23:04:36.317,GET http://127.0.0.1:8080/apps/104,Executed,200,true,69
2020-08-06 23:04:36.279,GET http://127.0.0.1:8080/apps/109,Executed,200,true,107
2020-08-06 23:04:36.273,GET http://127.0.0.1:8080/apps/101,Executed,200,true,114
2020-08-06 23:04:36.259,GET http://127.0.0.1:8080/apps/105,Executed,200,true,131
2020-08-06 23:04:36.223,GET http://127.0.0.1:8080/apps/109,Executed,200,true,166
2020-08-06 23:04:36.283,GET http://127.0.0.1:8080/apps/111,Executed,200,true,106
2020-08-06 23:04:36.324,GET http://127.0.0.1:8080/apps/109,Executed,200,true,68
2020-08-06 23:04:36.221,GET http://127.0.0.1:8080/apps/108,Executed,200,true,171
2020-08-06 23:04:36.283,GET http://127.0.0.1:8080/apps/110,Executed,200,true,109
2020-08-06 23:04:36.105,GET http://127.0.0.1:8080/apps/117,Executed,200,true,290
2020-08-06 23:04:36.294,GET http://127.0.0.1:8080/apps/103,Executed,200,true,101
2020-08-06 23:04:36.323,GET http://127.0.0.1:8080/apps/108,Executed,200,true,73
2020-08-06 23:04:36.325,GET http://127.0.0.1:8080/apps/110,Executed,200,true,73
2020-08-06 23:04:36.271,GET http://127.0.0.1:8080/apps/119,Executed,200,true,127
2020-08-06 23:04:36.3,GET http://127.0.0.1:8080/apps/108,Executed,200,true,102
2020-08-06 23:04:36.311,GET http://127.0.0.1:8080/apps/120,Executed,200,true,70
2020-08-06 23:04:36.269,GET http://127.0.0.1:8080/apps/116,Executed,200,true,133
2020-08-06 23:04:36.332,GET http://127.0.0.1:8080/apps/113,Executed,200,true,68
2020-08-06 23:04:36.293,GET http://127.0.0.1:8080/apps/102,Executed,200,true,112
2020-08-06 23:04:36.333,GET http://127.0.0.1:8080/apps/115,Executed,200,true,73
2020-08-06 23:04:36.343,GET http://127.0.0.1:8080/apps/103,Executed,200,true,64
2020-08-06 23:04:36.339,GET http://127.0.0.1:8080/apps/118,Executed,200,true,64
2020-08-06 23:04:36.266,GET http://127.0.0.1:8080/apps/113,Executed,200,true,140
2020-08-06 23:04:36.346,GET http://127.0.0.1:8080/apps/104,Executed,200,true,64
2020-08-06 23:04:36.353,GET http://127.0.0.1:8080/apps/109,Executed,200,true,58
2020-08-06 23:04:36.305,GET http://127.0.0.1:8080/apps/112,Executed,200,true,106
2020-08-06 23:04:36.311,GET http://127.0.0.1:8080/apps/118,Executed,200,true,103
2020-08-06 23:04:36.247,GET http://127.0.0.1:8080/apps/112,Executed,200,true,167
2020-08-06 23:04:36.267,GET http://127.0.0.1:8080/apps/114,Executed,200,true,111
2020-08-06 23:04:36.357,GET http://127.0.0.1:8080/apps/113,Executed,200,true,59
2020-08-06 23:04:36.359,GET http://127.0.0.1:8080/apps/116,Executed,200,true,58
2020-08-06 23:04:36.353,GET http://127.0.0.1:8080/apps/108,Executed,200,true,66
2020-08-06 23:04:36.316,GET http://127.0.0.1:8080/apps/102,Executed,200,true,104
2020-08-06 23:04:36.312,GET http://127.0.0.1:8080/apps/119,Executed,200,true,109
2020-08-06 23:04:36.363,GET http://127.0.0.1:8080/apps/118,Executed,200,true,59
2020-08-06 23:04:36.363,GET http://127.0.0.1:8080/apps/119,Executed,200,true,59
2020-08-06 23:04:36.322,GET http://127.0.0.1:8080/apps/107,Executed,200,true,102
2020-08-06 23:04:36.29,GET http://127.0.0.1:8080/apps/118,Executed,200,true,135
2020-08-06 23:04:36.33,GET http://127.0.0.1:8080/apps/112,Executed,200,true,96
2020-08-06 23:04:36.308,GET http://127.0.0.1:8080/apps/115,Executed,200,true,120
2020-08-06 23:04:36.302,GET http://127.0.0.1:8080/apps/109,Executed,200,true,121
2020-08-06 23:04:36.3,GET http://127.0.0.1:8080/apps/107,Executed,200,true,116
2020-08-06 23:04:36.282,GET http://127.0.0.1:8080/apps/108,Executed,200,true,148
2020-08-06 23:04:36.302,GET http://127.0.0.1:8080/apps/110,Executed,200,true,130
2020-08-06 23:04:36.298,GET http://127.0.0.1:8080/apps/106,Executed,200,true,135
2020-08-06 23:04:36.366,GET http://127.0.0.1:8080/apps/101,Executed,200,true,68
2020-08-06 23:04:36.287,GET http://127.0.0.1:8080/apps/114,Executed,200,true,146
2020-08-06 23:04:36.333,GET http://127.0.0.1:8080/apps/114,Executed,200,true,105
2020-08-06 23:04:36.347,GET http://127.0.0.1:8080/apps/105,Executed,200,true,91
